起始城市缩写,到达城市缩写,公司,航班号,起飞机场,起飞机场缩写,到达机场,到达机场缩写,起飞时间,起飞时间戳,到达时间,到达时间戳,机型,日期,价格,最大折扣,满载,当前人数,起始城市,到达城市
CAN,TSN,中国南方航空(集团)公司,CZ3157,新白云国际机场,CAN,滨海国际机场,TSN,10:55,201712091055,15:00,201712091500,733,2017/12/9,3231,0.3,250,245,广州,玉门,YUM,天津
CAN,TEN,中国南方航空(集团)公司,CZ3245,新白云国际机场,CAN,铜仁机场,TEN,11:15,201712181115,12:50,201712181250,ERJ,2017/12/18,1721,0.3,170,164,广州,,,铜仁
CAN,WXN,中国国际航空公司,CA4336,新白云国际机场,CAN,万州机场,WXN,14:05,201712051405,15:55,201712051555,73G,2017/12/5,2761,0.3,180,171,广州,,,万州
CAN,WEH,中国南方航空(集团)公司,CZ3787,新白云国际机场,CAN,大水泊机场,WEH,10:20,201712161020,13:20,201712161320,JET,2017/12/16,2965,0.3,150,142,广州,余姚,YUA,威海
CAN,WNZ,中国国际航空公司,CA1861,新白云国际机场,CAN,永强机场,WNZ,07:55,201711290755,09:30,201711290930,73G,2017/11/29,3001,0.1,280,276,广州,,,温州
CAN,WNZ,中国南方航空(集团)公司,CZ3811,新白云国际机场,CAN,永强机场,WNZ,08:20,201712300820,09:55,201712300955,757,2017/12/30,3348,0.2,140,131,广州,,,温州
CAN,WNZ,中国南方航空(集团)公司,CZ3527,新白云国际机场,CAN,永强机场,WNZ,14:55,201711081455,16:20,201711081620,320,2017/11/8,3125,0.32,250,246,广州,,,温州
CAN,WNZ,中国南方航空(集团)公司,CZ3809,新白云国际机场,CAN,永强机场,WNZ,17:10,201711171710,18:30,201711171830,73G,2017/11/17,1009,0.4,140,136,广州,,,温州
CAN,WNZ,中国南方航空(集团)公司,CZ6302,新白云国际机场,CAN,永强机场,WNZ,19:10,201711061910,20:40,201711062040,321,2017/11/6,2646,0.5,170,162,广州,,,温州
CAN,URC,中国南方航空(集团)公司,CZ6886,新白云国际机场,CAN,地窝堡国际机场,URC,08:15,201711210815,13:25,201711211325,757,2017/11/21,2921,0.3,220,214,广州,兖州,YZH,乌鲁木齐
CAN,URC,中国南方航空(集团)公司,CZ6888,新白云国际机场,CAN,地窝堡国际机场,URC,15:25,201712041525,20:40,201712042040,JET,2017/12/4,3556,0.1,290,285,广州,扬中,YAZ,乌鲁木齐
CAN,WUX,中国南方航空(集团)公司,CZ3917,新白云国际机场,CAN,硕放机场,WUX,17:20,201711031720,19:15,201711031915,321,2017/11/3,2474,0.4,140,131,广州,,,无锡
CAN,WUZ,中国南方航空(集团)公司,CZ6189,新白云国际机场,CAN,长洲机场,WUZ,09:30,201712250930,10:15,201712251015,ERJ,2017/12/25,1660,0.15,230,220,广州,,,梧州
CAN,WUH,中国南方航空(集团)公司,CZ6589,新白云国际机场,CAN,天河机场,WUH,07:40,201712070740,09:15,201712070915,73G,2017/12/7,3457,0.06,100,91,广州,,,武汉
CAN,WUH,中国南方航空(集团)公司,CZ3350,新白云国际机场,CAN,天河机场,WUH,09:30,201711020930,11:00,201711021100,738,2017/11/2,2480,0.5,200,192,广州,,,武汉
CAN,WUH,中国南方航空(集团)公司,CZ368,新白云国际机场,CAN,天河机场,WUH,13:10,201712201310,14:45,201712201445,738,2017/12/20,1329,0.09,260,253,广州,,,武汉
CAN,WUH,中国南方航空(集团)公司,CZ3346,新白云国际机场,CAN,天河机场,WUH,15:45,201712241545,17:10,201712241710,738,2017/12/24,1351,0.1,120,110,广州,,,武汉
CAN,WUH,中国国际航空公司,CA8232,新白云国际机场,CAN,天河机场,WUH,16:45,201711201645,18:15,201711201815,320,2017/11/20,1319,0.1,140,134,广州,,,武汉
CAN,WUH,中国南方航空(集团)公司,CZ3344,新白云国际机场,CAN,天河机场,WUH,18:30,201711011830,20:00,201711012000,738,2017/11/1,2020,0,290,284,广州,,,武汉
CAN,WUH,中国南方航空(集团)公司,CZ3367,新白云国际机场,CAN,天河机场,WUH,21:00,201712082100,22:30,201712082230,738,2017/12/8,2202,0.4,260,257,广州,,,武汉
CAN,WUH,中国国际航空公司,CA8250,新白云国际机场,CAN,天河机场,WUH,21:25,201711032125,22:55,201711032255,320,2017/11/3,3151,0.3,150,140,广州,,,武汉
CAN,WUH,中国南方航空(集团)公司,CZ3348,新白云国际机场,CAN,天河机场,WUH,21:45,201712132145,23:15,201712132315,738,2017/12/13,2012,0.3,270,262,广州,,,武汉
CAN,SIA,中国南方航空(集团)公司,CZ3217,新白云国际机场,CAN,咸阳机场,SIA,08:00,201712030800,10:40,201712031040,757,2017/12/3,3272,0.5,110,105,广州,,,西安
CAN,SIA,中国南方航空(集团)公司,CZ3203,新白云国际机场,CAN,咸阳机场,SIA,08:00,201712160800,10:25,201712161025,JET,2017/12/16,2797,0.1,160,152,广州,,,西安
CAN,SIA,中国南方航空(集团)公司,CZ3219,新白云国际机场,CAN,咸阳机场,SIA,09:20,201711120920,12:00,201711121200,738,2017/11/12,2742,0.2,240,232,广州,,,西安
CAN,SIA,中国南方航空(集团)公司,CZ3201,新白云国际机场,CAN,咸阳机场,SIA,16:50,201712011650,19:05,201712011905,JET,2017/12/1,2441,0.05,190,187,广州,,,西安
CAN,SIA,中国南方航空(集团)公司,CZ3215,新白云国际机场,CAN,咸阳机场,SIA,20:05,201712012005,22:30,201712012230,319,2017/12/1,2217,0.3,150,140,广州,,,西安
CAN,XNN,中国南方航空(集团)公司,CZ3203,新白云国际机场,CAN,曹家堡机场,XNN,08:00,201711090800,12:35,201711091235,757,2017/11/9,3773,0.3,210,204,广州,玉树州,YUS,西宁
CAN,XFN,中国南方航空(集团)公司,CZ3361,新白云国际机场,CAN,刘集机场,XFN,14:10,201712111410,16:10,201712111610,ERJ,2017/12/11,3546,0.4,200,197,广州,,,襄樊
CAN,XUZ,中国南方航空(集团)公司,CZ3635,新白云国际机场,CAN,观音机场,XUZ,08:35,201711150835,12:10,201711151210,320,2017/11/15,2935,0.2,250,244,广州,漳平,ZHP,徐州
CAN,XUZ,中国南方航空(集团)公司,CZ3257,新白云国际机场,CAN,观音机场,XUZ,08:35,201712170835,10:40,201712171040,320,2017/12/17,2231,0.48,260,255,广州,驻马店,ZHM,徐州
CAN,YNT,中国国际航空公司,CA1176,新白云国际机场,CAN,莱山机场,YNT,12:15,201712111215,16:20,201712111620,733,2017/12/11,3873,0.3,170,166,广州,,,烟台
CAN,YNJ,中国南方航空(集团)公司,CZ3605,新白云国际机场,CAN,朝阳川机场,YNJ,09:35,201712300935,15:25,201712301525,320,2017/12/30,2301,0.4,210,201,广州,玉溪,YUX,延吉
CAN,YNZ,中国南方航空(集团)公司,CZ3267,新白云国际机场,CAN,盐城南洋机场,YNZ,08:45,201712120845,10:55,201712121055,320,2017/12/12,2963,0.3,150,142,广州,,,盐城
CAN,YBP,中国国际航空公司,CA4358,新白云国际机场,CAN,莱坝机场,YBP,19:20,201712121920,21:05,201712122105,73G,2017/12/12,1978,0.4,120,115,广州,,,宜宾
CAN,YIH,中国南方航空(集团)公司,CZ3311,新白云国际机场,CAN,三峡机场,YIH,18:55,201711131855,20:40,201711132040,ERJ,2017/11/13,2901,0.2,150,142,广州,,,宜昌
CAN,YIW,中国南方航空(集团)公司,CZ3727,新白云国际机场,CAN,义乌机场,YIW,09:30,201711010930,11:15,201711011115,733,2017/11/1,3099,0.1,200,194,广州,,,义乌
CAN,YIW,中国南方航空(集团)公司,CZ3883,新白云国际机场,CAN,义乌机场,YIW,11:35,201711291135,13:20,201711291320,733,2017/11/29,2176,0.4,160,150,广州,,,义乌
CAN,YIW,中国南方航空(集团)公司,CZ3309,新白云国际机场,CAN,义乌机场,YIW,16:25,201712081625,18:00,201712081800,733,2017/12/8,2663,0.3,140,133,广州,,,义乌
CAN,YIW,中国南方航空(集团)公司,CZ3886,新白云国际机场,CAN,义乌机场,YIW,20:00,201712192000,21:50,201712192150,733,2017/12/19,2875,0.1,140,135,广州,,,义乌
CAN,INC,中国南方航空(集团)公司,CZ3217,新白云国际机场,CAN,河东机场,INC,08:00,201712260800,12:30,201712261230,757,2017/12/26,2511,0.3,110,106,广州,中山,ZIS,银川
CAN,INC,四川航空股份有限公司,3U8793,新白云国际机场,CAN,河东机场,INC,10:35,201711041035,14:35,201711041435,319,2017/11/4,2803,0.5,120,114,广州,舟山,HSN,银川
CAN,LLF,中国南方航空(集团)公司,CZ3373,新白云国际机场,CAN,永州机场,LLF,08:15,201712090815,11:00,201712091100,ERJ,2017/12/9,3256,0,280,276,广州,,,永州
CAN,ZHA,中国南方航空(集团)公司,CZ3323,新白云国际机场,CAN,湛江机场,ZHA,09:45,201711210945,10:55,201711211055,73G,2017/11/21,2453,0.4,250,240,广州,,,湛江
CAN,ZHA,中国南方航空(集团)公司,CZ6931,新白云国际机场,CAN,湛江机场,ZHA,11:45,201710311145,12:45,201710311245,ERJ,2017/10/31,3692,0.3,190,181,广州,,,湛江
CAN,ZHA,中国南方航空(集团)公司,CZ3327,新白云国际机场,CAN,湛江机场,ZHA,14:05,201711261405,15:05,201711261505,320,2017/11/26,3093,0.1,150,142,广州,,,湛江
CAN,ZHA,中国南方航空(集团)公司,CZ3325,新白云国际机场,CAN,湛江机场,ZHA,17:45,201712161745,18:50,201712161850,73G,2017/12/16,3091,0.1,200,193,广州,,,湛江
CAN,DYG,中国南方航空(集团)公司,CZ3381,新白云国际机场,CAN,张家界机场,DYG,20:05,201711132005,21:35,201711132135,319,2017/11/13,1379,0.39,130,126,广州,,,张家界
CAN,CGQ,中国南方航空(集团)公司,CZ3605,新白云国际机场,CAN,长春龙嘉国际机场,CGQ,09:35,201711080935,13:40,201711081340,320,2017/11/8,2676,0.12,280,271,广州,,,长春
CAN,CGQ,中国南方航空(集团)公司,CZ6342,新白云国际机场,CAN,长春龙嘉国际机场,CGQ,14:50,201711181450,20:30,201711182030,321,2017/11/18,1693,0.23,240,231,广州,,,长春
CAN,CGQ,中国南方航空(集团)公司,CZ634,新白云国际机场,CAN,长春龙嘉国际机场,CGQ,19:35,201712111935,23:30,201712112330,319,2017/12/11,3524,0.2,130,125,广州,,,长春
CAN,CSX,中国南方航空(集团)公司,CZ3373,新白云国际机场,CAN,黄花机场,CSX,08:15,201711300815,09:35,201711300935,ERJ,2017/11/30,2913,0.1,300,294,广州, 邯郸, HDG,长沙
CAN,CSX,中国南方航空(集团)公司,CZ3388,新白云国际机场,CAN,黄花机场,CSX,20:15,201711122015,21:25,201711122125,320,2017/11/12,1838,0.2,200,197,广州, 腾冲,TCZ,长沙
CAN,CSX,中国南方航空(集团)公司,CZ3380,新白云国际机场,CAN,黄花机场,CSX,16:15,201711131615,17:25,201711131725,320,2017/11/13,2066,0.4,130,120,广州, 长白山,NBS,长沙
CAN,CSX,中国南方航空(集团)公司,CZ3909,新白云国际机场,CAN,黄花机场,CSX,09:15,201711150915,10:20,201711151020,320,2017/11/15,3662,0.3,270,264,广州,怀化,HJJ,长沙
CAN,CSX,中国南方航空(集团)公司,CZ3981,新白云国际机场,CAN,黄花机场,CSX,19:15,201712111915,20:15,201712112015,ERJ,2017/12/11,2986,0.5,230,223,广州,满洲里,NZH,长沙
CAN,CSX,中国南方航空(集团)公司,CZ3165,新白云国际机场,CAN,黄花机场,CSX,15:15,201712271515,16:20,201712271620,319,2017/12/27,1591,0.45,180,171,广州,梅县,MXZ,长沙
CAN,CSX,中国南方航空(集团)公司,CZ3376,新白云国际机场,CAN,黄花机场,CSX,10:15,201712231015,11:25,201712231125,320,2017/12/23,2069,0.22,300,291,广州,且末,IQM,长沙
CAN,CSX,中国南方航空(集团)公司,CZ3972,新白云国际机场,CAN,黄花机场,CSX,14:15,201712051415,15:20,201712051520,JET,2017/12/5,2561,0.3,210,205,广州,永州,LLF,长沙
CAN,CIH,中国南方航空(集团)公司,CZ3705,新白云国际机场,CAN,长治机场,CIH,12:50,201711041250,14:55,201711041455,320,2017/11/4,1735,0.1,230,223,广州,,,长治
CAN,CGO,中国南方航空(集团)公司,CZ3394,新白云国际机场,CAN,新郑机场,CGO,08:05,201711100805,10:00,201711101000,738,2017/11/10,2137,0.4,150,140,广州,,,郑州
CAN,CGO,中国南方航空(集团)公司,CZ3157,新白云国际机场,CAN,新郑机场,CGO,10:55,201712261055,12:55,201712261255,733,2017/12/26,3181,0.1,210,201,广州,,,郑州
CAN,CGO,中国南方航空(集团)公司,CZ362,新白云国际机场,CAN,新郑机场,CGO,12:50,201712121250,14:50,201712121450,738,2017/12/12,2919,0.3,110,101,广州,,,郑州
CAN,CGO,中国南方航空(集团)公司,CZ3972,新白云国际机场,CAN,新郑机场,CGO,14:15,201711201415,17:20,201711201720,738,2017/11/20,3802,0.1,160,152,广州,,,郑州
CAN,CGO,中国南方航空(集团)公司,CZ3396,新白云国际机场,CAN,新郑机场,CGO,16:20,201711281620,18:20,201711281820,738,2017/11/28,3120,0.2,240,234,广州,,,郑州
CAN,CGO,中国南方航空(集团)公司,CZ3960,新白云国际机场,CAN,新郑机场,CGO,21:00,201712162100,23:10,201712162310,733,2017/12/16,1957,0.1,280,272,广州,,,郑州
CAN,HDG,中国南方航空(集团)公司,CZ3299,新白云国际机场,CAN,邯郸机场,HDG,11:50,201711051150,14:05,201711051405,319,2017/11/5,3234,0.4,120,110,广州,重庆,CKG,邯郸
CGD,BJS,中国南方航空(集团)公司,CZ3187,桃花源机场,CGD,首都国际机场,PEK,18:45,201712161845,21:05,201712162105,320,2017/12/16,1293,0.1,220,213,常德,百色,AEB,北京
CGD,CAN,中国南方航空(集团)公司,CZ3230,桃花源机场,CGD,新白云国际机场,CAN,16:45,201711161645,18:15,201711161815,ERJ,2017/11/16,3213,0,120,112,常德,安康,AKA,广州
CGD,SZX,中国南方航空(集团)公司,CZ2512,桃花源机场,CGD,宝安国际机场,SZX,18:00,201711161800,19:15,201711161915,320,2017/11/16,3491,0.1,280,273,常德,阿勒泰,AAT,深圳
CGO,BHY,中国南方航空(集团)公司,CZ3619,新郑机场,CGO,福城机场,BHY,14:05,201712171405,17:40,201712171740,733,2017/12/17,1776,0.5,210,201,郑州,,,北海
CGO,BJS,中国国际航空公司,CA1498,新郑机场,CGO,首都国际机场,PEK,08:00,201712150800,09:10,201712150910,733,2017/12/15,3506,0.4,170,167,郑州,,,北京
CGO,BJS,中国南方航空(集团)公司,CZ3115,新郑机场,CGO,首都国际机场,PEK,08:20,201712130820,09:25,201712130925,738,2017/12/13,2695,0.4,170,164,郑州,,,北京
CGO,BJS,中国国际航空公司,CA1332,新郑机场,CGO,首都国际机场,PEK,09:55,201712090955,11:10,201712091110,738,2017/12/9,1989,0.01,280,271,郑州,,,北京
CGO,BJS,中国南方航空(集团)公司,CZ3171,新郑机场,CGO,首都国际机场,PEK,12:50,201711301250,14:05,201711301405,738,2017/11/30,2183,0.3,210,207,郑州,,,北京
CGO,BJS,中国国际航空公司,CA1326,新郑机场,CGO,首都国际机场,PEK,14:30,201711081430,15:45,201711081545,738,2017/11/8,2925,0.2,280,273,郑州,,,北京
CGO,BJS,中国南方航空(集团)公司,CZ3177,新郑机场,CGO,首都国际机场,PEK,15:10,201711151510,16:20,201711151620,738,2017/11/15,2301,0.4,180,171,郑州,,,北京
CGO,BJS,中国国际航空公司,CA1482,新郑机场,CGO,首都国际机场,PEK,17:00,201712131700,18:20,201712131820,738,2017/12/13,2783,0.1,300,295,郑州,,,北京
CGO,BJS,中国南方航空(集团)公司,CZ3175,新郑机场,CGO,首都国际机场,PEK,19:40,201712071940,20:45,201712072045,733,2017/12/7,1266,0.5,290,287,郑州,,,北京
CGO,BJS,中国南方航空(集团)公司,CZ3173,新郑机场,CGO,首都国际机场,PEK,20:40,201710312040,22:00,201710312200,733,2017/10/31,2555,0.1,210,201,郑州,,,北京
CGO,BJS,中国南方航空(集团)公司,CZ3179,新郑机场,CGO,首都国际机场,PEK,21:50,201711122150,23:05,201711122305,738,2017/11/12,3113,0.3,240,233,郑州,,,北京
CGO,CTU,中国南方航空(集团)公司,CZ3473,新郑机场,CGO,双流国际机场,CTU,08:00,201712110800,09:55,201712110955,738,2017/12/11,2593,0.2,250,243,郑州,,,成都
CGO,CTU,中国国际航空公司,CA4272,新郑机场,CGO,双流国际机场,CTU,10:25,201711291025,12:20,201711291220,733,2017/11/29,2352,0.08,190,183,郑州,,,成都
CGO,CTU,中国国际航空公司,CA4322,新郑机场,CGO,双流国际机场,CTU,16:50,201711251650,18:40,201711251840,733,2017/11/25,1936,0.3,120,117,郑州,,,成都
CGO,CTU,中国南方航空(集团)公司,CZ3471,新郑机场,CGO,双流国际机场,CTU,19:10,201712051910,21:05,201712052105,738,2017/12/5,3582,0.2,100,92,郑州,,,成都
CGO,CTU,四川航空股份有限公司,3U8858,新郑机场,CGO,双流国际机场,CTU,21:50,201711222150,23:45,201711222345,319,2017/11/22,3024,0.29,200,190,郑州,,,成都
CGO,CKG,中国南方航空(集团)公司,CZ3475,新郑机场,CGO,江北国际机场,CKG,08:05,201711170805,09:35,201711170935,733,2017/11/17,2970,0.2,110,107,郑州,,,重庆
CGO,CKG,四川航空股份有限公司,3U8776,新郑机场,CGO,江北国际机场,CKG,10:35,201711221035,12:05,201711221205,319,2017/11/22,3422,0.36,250,241,郑州,,,重庆
CGO,CKG,中国南方航空(集团)公司,CZ3479,新郑机场,CGO,江北国际机场,CKG,15:40,201711061540,17:15,201711061715,738,2017/11/6,1781,0.5,140,133,郑州,,,重庆
CGO,CKG,四川航空股份有限公司,3U8880,新郑机场,CGO,江北国际机场,CKG,16:20,201712301620,18:00,201712301800,ERJ,2017/12/30,2876,0.3,220,215,郑州,,,重庆
CGO,CKG,四川航空股份有限公司,3U8876,新郑机场,CGO,江北国际机场,CKG,17:50,201711251750,19:20,201711251920,ERJ,2017/11/25,3042,0.1,200,192,郑州,,,重庆
CGO,DLC,中国南方航空(集团)公司,CZ3943,新郑机场,CGO,周水子机场,DLC,10:35,201711111035,12:10,201711111210,320,2017/11/11,2592,0.2,120,112,郑州,,,大连
CGO,DLC,中国南方航空(集团)公司,CZ6428,新郑机场,CGO,周水子机场,DLC,18:20,201712211820,20:00,201712212000,321,2017/12/21,3082,0.4,220,216,郑州,,,大连
CGO,DSN,中国南方航空(集团)公司,CZ3592,新郑机场,CGO,鄂尔多斯机场,DSN,13:40,201711061340,14:50,201711061450,738,2017/11/6,3385,0.4,140,137,郑州,,,鄂尔多斯
CGO,FOC,中国南方航空(集团)公司,CZ3825,新郑机场,CGO,长乐机场,FOC,08:10,201711250810,11:15,201711251115,733,2017/11/25,2746,0,250,247,郑州,,,福州
CGO,FOC,中国南方航空(集团)公司,CZ6985,新郑机场,CGO,长乐机场,FOC,13:30,201711081330,15:20,201711081520,JET,2017/11/8,2927,0.34,230,221,郑州,,,福州
CGO,CAN,中国南方航空(集团)公司,CZ3391,新郑机场,CGO,新白云国际机场,CAN,08:00,201712070800,11:00,201712071100,733,2017/12/7,2137,0.22,170,166,郑州,,,广州
CGO,CAN,中国南方航空(集团)公司,CZ3971,新郑机场,CGO,新白云国际机场,CAN,10:50,201711131050,13:05,201711131305,738,2017/11/13,2613,0.19,150,145,郑州,,,广州
CGO,CAN,中国南方航空(集团)公司,CZ3395,新郑机场,CGO,新白云国际机场,CAN,13:20,201711221320,15:35,201711221535,738,2017/11/22,1926,0.4,290,283,郑州,,,广州
CGO,CAN,中国南方航空(集团)公司,CZ361,新郑机场,CGO,新白云国际机场,CAN,16:30,201712281630,18:40,201712281840,738,2017/12/28,1339,0.3,260,257,郑州,,,广州
CGO,CAN,中国南方航空(集团)公司,CZ3158,新郑机场,CGO,新白云国际机场,CAN,18:10,201712301810,20:10,201712302010,733,2017/12/30,2698,0.3,230,226,郑州,,,广州
CGO,CAN,中国南方航空(集团)公司,CZ3959,新郑机场,CGO,新白云国际机场,CAN,20:55,201711052055,23:05,201711052305,738,2017/11/5,2179,0.4,200,196,郑州,,,广州
CGO,KWE,中国南方航空(集团)公司,CZ3475,新郑机场,CGO,龙洞堡机场,KWE,08:05,201712200805,11:25,201712201125,733,2017/12/20,1951,0,290,287,郑州,,,贵阳
CGO,KWL,中国国际航空公司,CA4751,新郑机场,CGO,两江国际机场,KWL,10:05,201712181005,12:00,201712181200,CR7,2017/12/18,2943,0.1,230,226,郑州,,,桂林
CGO,KWL,中国南方航空(集团)公司,CZ6399,新郑机场,CGO,两江国际机场,KWL,18:00,201711011800,19:50,201711011950,733,2017/11/1,1750,0.1,280,270,郑州,,,桂林
CGO,HRB,中国南方航空(集团)公司,CZ6335,新郑机场,CGO,太平机场,HRB,11:20,201712011120,13:35,201712011335,733,2017/12/1,2034,0.4,100,96,郑州,,,哈尔滨
CGO,HRB,中国南方航空(集团)公司,CZ6359,新郑机场,CGO,太平机场,HRB,13:40,201711141340,16:00,201711141600,733,2017/11/14,2972,0.4,170,166,郑州,,,哈尔滨
CGO,HAK,东星航空有限公司,8C8253,新郑机场,CGO,美兰机场,HAK,10:30,201712221030,13:20,201712221320,320,2017/12/22,2213,0.1,230,220,郑州,,,海口
CGO,HAK,中国南方航空(集团)公司,CZ6355,新郑机场,CGO,美兰机场,HAK,12:50,201711261250,15:20,201711261520,733,2017/11/26,1829,0.1,290,286,郑州,,,海口
CGO,HAK,东星航空有限公司,8C8205,新郑机场,CGO,美兰机场,HAK,12:50,201712021250,16:20,201712021620,320,2017/12/2,1721,0.4,210,207,郑州,,,海口
CGO,HAK,东星航空有限公司,8C8209,新郑机场,CGO,美兰机场,HAK,15:40,201712191540,19:35,201712191935,320,2017/12/19,2413,0.2,170,167,郑州,,,海口
CGO,HGH,中国南方航空(集团)公司,CZ3843,新郑机场,CGO,萧山国际机场,HGH,08:05,201711080805,09:20,201711080920,738,2017/11/8,2383,0.35,180,174,郑州,,,杭州
CGO,HGH,中国南方航空(集团)公司,CZ3839,新郑机场,CGO,萧山国际机场,HGH,15:30,201712131530,16:45,201712131645,733,2017/12/13,2379,0.2,300,297,郑州,,,杭州
CGO,HGH,中国南方航空(集团)公司,CZ3745,新郑机场,CGO,萧山国际机场,HGH,18:20,201711291820,19:30,201711291930,738,2017/11/29,1609,0.1,140,132,郑州,,,杭州
CGO,HET,中国国际航空公司,CA4953,新郑机场,CGO,白塔机场,HET,09:40,201712220940,10:50,201712221050,CR2,2017/12/22,2119,0.2,100,91,郑州,,,呼和浩特
CGO,HET,四川航空股份有限公司,3U8875,新郑机场,CGO,白塔机场,HET,14:00,201711021400,15:10,201711021510,ERJ,2017/11/2,3304,0.4,130,125,郑州,,,呼和浩特
CGO,HET,中国南方航空(集团)公司,CZ3028,新郑机场,CGO,白塔机场,HET,18:00,201711221800,19:00,201711221900,738,2017/11/22,2425,0.3,100,96,郑州,,,呼和浩特
CGO,TNA,中国国际航空公司,CA4954,新郑机场,CGO,遥墙机场,TNA,14:10,201711251410,15:05,201711251505,CR2,2017/11/25,2010,0.5,260,252,郑州,,,济南
CGO,TNA,中国国际航空公司,CA4966,新郑机场,CGO,遥墙机场,TNA,14:10,201711231410,15:00,201711231500,CR2,2017/11/23,3132,0,160,156,郑州,,,济南
CGO,KMG,中国南方航空(集团)公司,CZ3491,新郑机场,CGO,巫家坝国际机场,KMG,08:25,201711220825,10:55,201711221055,733,2017/11/22,1395,0.4,220,210,郑州,,,昆明
CGO,KMG,中国南方航空(集团)公司,CZ6427,新郑机场,CGO,巫家坝国际机场,KMG,12:15,201712061215,14:40,201712061440,321,2017/12/6,2982,0.47,190,180,郑州,,,昆明
CGO,KMG,中国南方航空(集团)公司,CZ3495,新郑机场,CGO,巫家坝国际机场,KMG,17:10,201712281710,19:30,201712281930,733,2017/12/28,2980,0.3,280,277,郑州,,,昆明
CGO,KMG,中国南方航空(集团)公司,CZ6344,新郑机场,CGO,巫家坝国际机场,KMG,17:40,201711171740,20:10,201711172010,733,2017/11/17,2841,0.2,290,283,郑州,,,昆明
CGO,KMG,中国南方航空(集团)公司,CZ6336,新郑机场,CGO,巫家坝国际机场,KMG,17:40,201711101740,20:10,201711102010,733,2017/11/10,2360,0.18,210,207,郑州,,,昆明
CGO,LHW,中国国际航空公司,CA4965,新郑机场,CGO,中川机场,LHW,09:20,201712050920,11:00,201712051100,CR2,2017/12/5,2606,0.2,120,110,郑州,,,兰州
CGO,LJG,中国南方航空(集团)公司,CZ3491,新郑机场,CGO,丽江机场,LJG,08:25,201712160825,12:20,201712161220,733,2017/12/16,3179,0.3,100,95,郑州,,,丽江
CGO,KHN,中国南方航空(集团)公司,CZ6876,新郑机场,CGO,昌北机场,KHN,20:30,201712102030,21:40,201712102140,733,2017/12/10,3517,0.4,300,290,郑州,,,南昌
CGO,NKG,中国南方航空(集团)公司,CZ3825,新郑机场,CGO,禄口国际机场,NKG,08:10,201711110810,09:20,201711110920,733,2017/11/11,2863,0.5,240,230,郑州,,,南京
CGO,NKG,中国南方航空(集团)公司,CZ3397,新郑机场,CGO,禄口国际机场,NKG,15:35,201712301535,16:55,201712301655,733,2017/12/30,2584,0.4,300,294,郑州,,,南京
CGO,NNG,中国南方航空(集团)公司,CZ3479,新郑机场,CGO,吴圩机场,NNG,15:40,201712241540,19:20,201712241920,738,2017/12/24,3087,0.35,290,283,郑州,,,南宁
CGO,NNG,中国南方航空(集团)公司,CZ6386,新郑机场,CGO,吴圩机场,NNG,22:25,201712242225,00:25,201712240025,738,2017/12/24,2576,0.3,100,96,郑州,,,南宁
CGO,NNY,中国南方航空(集团)公司,CZ3180,新郑机场,CGO,姜营机场,NNY,10:00,201712021000,10:40,201712021040,738,2017/12/2,1379,0.2,200,190,郑州,,,南阳
CGO,NNY,中国南方航空(集团)公司,CZ3178,新郑机场,CGO,姜营机场,NNY,19:20,201712101920,20:00,201712102000,738,2017/12/10,2612,0.1,290,284,郑州,,,南阳
CGO,TAO,中国南方航空(集团)公司,CZ6961,新郑机场,CGO,流亭机场,TAO,14:25,201711081425,15:40,201711081540,73G,2017/11/8,2871,0.4,280,272,郑州,,,青岛
CGO,TAO,中国国际航空公司,CA4752,新郑机场,CGO,流亭机场,TAO,14:55,201712181455,16:10,201712181610,CR7,2017/12/18,2241,0.3,230,220,郑州,,,青岛
CGO,TAO,中国南方航空(集团)公司,CZ6385,新郑机场,CGO,流亭机场,TAO,18:20,201711141820,19:35,201711141935,738,2017/11/14,2148,0.1,130,124,郑州,,,青岛
CGO,TAO,中国国际航空公司,CA4616,新郑机场,CGO,流亭机场,TAO,18:50,201711241850,20:10,201711242010,733,2017/11/24,2559,0.3,250,240,郑州,,,青岛
CGO,SYX,中国国际航空公司,CA4615,新郑机场,CGO,凤凰国际机场,SYX,11:20,201712231120,14:20,201712231420,733,2017/12/23,3332,0.2,210,201,郑州,,,三亚
CGO,SYX,中国南方航空(集团)公司,CZ6399,新郑机场,CGO,凤凰国际机场,SYX,18:00,201712131800,21:50,201712132150,733,2017/12/13,3342,0.2,110,105,郑州,,,三亚
CGO,SYX,中国南方航空(集团)公司,CZ6360,新郑机场,CGO,凤凰国际机场,SYX,20:20,201711262020,23:20,201711262320,733,2017/11/26,3914,0.2,150,144,郑州,,,三亚
CGO,XMN,中国南方航空(集团)公司,CZ6231,新郑机场,CGO,高崎国际机场,XMN,08:25,201712160825,11:30,201712161130,738,2017/12/16,2400,0.35,160,155,郑州,,,厦门
CGO,XMN,中国南方航空(集团)公司,CZ6981,新郑机场,CGO,高崎国际机场,XMN,13:50,201711101350,15:20,201711101520,757,2017/11/10,2547,0,120,110,郑州,,,厦门
CGO,XMN,中国南方航空(集团)公司,CZ3839,新郑机场,CGO,高崎国际机场,XMN,15:30,201712171530,18:45,201712171845,733,2017/12/17,2093,0.1,290,285,郑州,,,厦门
